,contribution_date,sum,count
1616,2017-06-05,765184.94,29280
1617,2017-06-06,725304.66,25331
1618,2017-06-07,653595.48,25118
1619,2017-06-08,640610.27,21983
1620,2017-06-09,624931.81,23128
1621,2017-06-10,466706.06,19873
1622,2017-06-11,558306.38,25130
1623,2017-06-12,826588.96,25490
1624,2017-06-13,714408.77,25898
1625,2017-06-14,586477.6,21039
1626,2017-06-15,788079.73,27409
1627,2017-06-16,857033.12,51871
1628,2017-06-17,646480.37,40259
1629,2017-06-18,609000.05,29321
1630,2017-06-19,1034075.51,40193
1631,2017-06-20,868826.86,31232
1632,2017-06-21,501894.78,12815
1633,2017-06-22,690768.39,17654
1634,2017-06-23,829064.84,20515
1635,2017-06-24,423257.34,14082
1636,2017-06-25,312648.32,8151
1637,2017-06-26,738322.74,14613
1638,2017-06-27,942460.41,17306
1639,2017-06-28,918532.06,16061
1640,2017-06-29,1474476.86,25218
1641,2017-06-30,2345080.06,40884
1642,2017-07-01,247268.52,8736
1643,2017-07-02,91005.71,3945
1644,2017-07-03,146365.96,6500
1645,2017-07-04,124754.75,12004
1646,2017-07-05,227412.81,11067
1647,2017-07-06,480350.75,14840
1648,2017-07-07,288963.67,9034
1649,2017-07-08,157535.67,6854
1650,2017-07-09,132092.98,5458
1651,2017-07-10,285984.89,6729
1652,2017-07-11,275062.81,5682
1653,2017-07-12,321520.27,8088
1654,2017-07-13,303349.74,10662
1655,2017-07-14,291985.53,8283
1656,2017-07-15,190600.38,7487
1657,2017-07-16,158799.96,5519
1658,2017-07-17,302026.35,5743
1659,2017-07-18,283070.84,7793
1660,2017-07-19,319497.87,8059
1661,2017-07-20,281775.45,7725
1662,2017-07-21,268597.87,8604
1663,2017-07-22,168111.01,7161
1664,2017-07-23,146368.78,5778
1665,2017-07-24,404206.17,10512
1666,2017-07-25,653541.51,26614
1667,2017-07-26,441959.23,18768
1668,2017-07-27,430247.13,14384
1669,2017-07-28,474818.37,15212
1670,2017-07-29,335926.3,11827
1671,2017-07-30,320956.27,11421
1672,2017-07-31,712322.12,18809
1673,2017-08-01,441238.14,11235
1674,2017-08-02,534676.49,11253
1675,2017-08-03,408934.08,9330
1676,2017-08-04,278397.96,13022
1677,2017-08-05,202514.81,11315
1678,2017-08-06,229622.56,8367
1679,2017-08-07,365459.01,9011
1680,2017-08-08,358931.98,8117
1681,2017-08-09,480189.57,14549
1682,2017-08-10,368814.45,10825
1683,2017-08-11,319383.31,7931
1684,2017-08-12,181613.75,5802
1685,2017-08-13,163637.24,5505
1686,2017-08-14,329624.52,5474
1687,2017-08-15,360692.83,8645
1688,2017-08-16,454475.78,10630
1689,2017-08-17,343775.22,8741
1690,2017-08-18,377269.4,10668
1691,2017-08-19,210527.02,7693
1692,2017-08-20,241914.48,7997
1693,2017-08-21,361428.8,7019
1694,2017-08-22,373012.69,7811
1695,2017-08-23,424974.97,8462
1696,2017-08-24,358718.03,8577
1697,2017-08-25,340693.37,9078
1698,2017-08-26,228575.63,7286
1699,2017-08-27,192382.69,6585
1700,2017-08-28,359349.67,7477
1701,2017-08-29,400926.13,9030
1702,2017-08-30,496276.27,12490
1703,2017-08-31,778427.81,18380
1704,2017-09-01,560229.45,16297
1705,2017-09-02,224301.38,7847
1706,2017-09-03,171784.68,5787
1707,2017-09-04,224168.68,10249
1708,2017-09-05,455198.17,12319
1709,2017-09-06,446410.95,9083
1710,2017-09-07,414207.18,7498
1711,2017-09-08,457341.29,6591
1712,2017-09-09,195829.92,5596
1713,2017-09-10,238590.92,4144
1714,2017-09-11,382592.35,4339
1715,2017-09-12,525620.76,7514
1716,2017-09-13,667923.44,16424
1717,2017-09-14,654301.47,11012
1718,2017-09-15,544026.56,8941
1719,2017-09-16,350765.83,11977
1720,2017-09-17,289912.68,6875
1721,2017-09-18,715497.73,9240
1722,2017-09-19,738209.0,10417
1723,2017-09-20,738353.24,12683
1724,2017-09-21,597182.89,11067
1725,2017-09-22,688045.78,11729
1726,2017-09-23,439359.24,12364
1727,2017-09-24,432505.89,10930
1728,2017-09-25,1066989.79,15088
1729,2017-09-26,1177993.38,18119
1730,2017-09-27,1698892.34,26748
1731,2017-09-28,1598512.59,22177
1732,2017-09-29,2163631.17,29344
1733,2017-09-30,2386543.48,40041
1734,2017-10-01,435910.77,9952
1735,2017-10-02,428555.35,10714
1736,2017-10-03,422217.91,19229
1737,2017-10-04,486364.99,25129
1738,2017-10-05,466121.35,26013
1739,2017-10-06,381244.04,12566
1740,2017-10-07,256452.84,10697
1741,2017-10-08,244440.62,8371
1742,2017-10-09,494669.51,10875
1743,2017-10-10,474769.64,9744
1744,2017-10-11,483368.2,9180
1745,2017-10-12,543483.47,8927
1746,2017-10-13,470547.53,11171
1747,2017-10-14,291120.51,9794
1748,2017-10-15,288289.5,9345
1749,2017-10-16,477551.65,10979
1750,2017-10-17,545076.58,11693
1751,2017-10-18,673371.17,28482
1752,2017-10-19,656133.95,23679
1753,2017-10-20,547847.57,18748
1754,2017-10-21,343122.66,13559
1755,2017-10-22,316692.44,10575
1756,2017-10-23,544432.03,11006
1757,2017-10-24,609500.58,15005
1758,2017-10-25,618614.46,17430
1759,2017-10-26,605263.71,15106
1760,2017-10-27,577228.49,15009
1761,2017-10-28,412273.84,15591
1762,2017-10-29,451301.14,14973
1763,2017-10-30,762061.86,19283
1764,2017-10-31,870938.28,21646
1765,2017-11-01,526630.63,10850
1766,2017-11-02,528591.97,13258
1767,2017-11-03,564610.32,12746
1768,2017-11-04,315373.58,16008
1769,2017-11-05,342028.43,13049
1770,2017-11-06,610568.09,16147
1771,2017-11-07,592333.92,14948
1772,2017-11-08,833907.13,20813
1773,2017-11-09,1010991.72,27405
1774,2017-11-10,980955.85,27339
1775,2017-11-11,564317.56,15654
1776,2017-11-12,791605.92,26136
1777,2017-11-13,1057220.34,25284
1778,2017-11-14,892671.95,23295
1779,2017-11-15,960369.2,24139
1780,2017-11-16,954656.52,41369
1781,2017-11-17,808849.98,26334
1782,2017-11-18,472028.99,18366
1783,2017-11-19,498236.68,16790
1784,2017-11-20,822925.66,18484
1785,2017-11-21,919438.12,24267
1786,2017-11-22,747457.88,21913
1787,2017-11-23,268342.96,9451
1788,2017-11-24,295587.35,11184
1789,2017-11-25,339260.28,12788
1790,2017-11-26,503384.71,15777
1791,2017-11-27,816194.72,18136
1792,2017-11-28,1167166.54,30725
1793,2017-11-29,1112299.43,33474
1794,2017-11-30,1626331.99,48559
1795,2017-12-01,950873.54,24274
1796,2017-12-02,916939.93,36017
1797,2017-12-03,732507.55,26934
1798,2017-12-04,1272145.35,39334
1799,2017-12-05,1944385.54,61975
1800,2017-12-06,1677316.24,57036
1801,2017-12-07,1273227.79,38460
1802,2017-12-08,1305799.86,41887
1803,2017-12-09,1052203.3,46687
1804,2017-12-10,980163.31,34933
1805,2017-12-11,1269512.66,40535
1806,2017-12-12,1075722.38,30021
1807,2017-12-13,1013033.9,23871
1808,2017-12-14,840601.06,19379
1809,2017-12-15,671343.77,15425
1810,2017-12-16,405437.45,11073
1811,2017-12-17,382719.12,9692
1812,2017-12-18,799984.31,19924
1813,2017-12-19,774670.65,16252
1814,2017-12-20,972506.78,23335
1815,2017-12-21,885283.16,16718
1816,2017-12-22,773320.01,15052
1817,2017-12-23,421956.07,9984
1818,2017-12-24,297043.87,6774
1819,2017-12-25,191787.34,5849
1820,2017-12-26,660461.76,11464
1821,2017-12-27,985087.45,17709
1822,2017-12-28,1387860.39,22039
1823,2017-12-29,1781306.39,24449
1824,2017-12-30,1724454.72,31766
1825,2017-12-31,3406192.59,51778
1826,2018-01-01,397744.9,11657
1827,2018-01-02,296406.34,8195
1828,2018-01-03,310228.42,8291
1829,2018-01-04,335908.96,13188
1830,2018-01-05,394109.27,12591
1831,2018-01-06,402691.56,15184
1832,2018-01-07,379208.93,12375
1833,2018-01-08,451744.51,13658
1834,2018-01-09,529724.89,19101
1835,2018-01-10,561235.99,16376
1836,2018-01-11,665584.4,22785
1837,2018-01-12,582662.0,15524
1838,2018-01-13,354442.42,11661
1839,2018-01-14,351216.72,10598
1840,2018-01-15,388571.03,9065
1841,2018-01-16,483754.87,11837
1842,2018-01-17,629885.12,14438
1843,2018-01-18,743504.65,19476
1844,2018-01-19,613933.24,14638
1845,2018-01-20,328941.09,11088
1846,2018-01-21,361404.39,11004
1847,2018-01-22,591604.87,13948
1848,2018-01-23,623749.54,15771
1849,2018-01-24,695335.66,16563
1850,2018-01-25,657233.36,16559
1851,2018-01-26,584239.43,15829
1852,2018-01-27,449815.93,15374
1853,2018-01-28,580066.77,18007
1854,2018-01-29,921554.2,24227
1855,2018-01-30,1165079.05,36005
1856,2018-01-31,1476980.7,39810
1857,2018-02-01,792445.72,18304
1858,2018-02-02,831934.6,19510
1859,2018-02-03,677094.01,28218
1860,2018-02-04,489274.15,32671
1861,2018-02-05,820365.32,30051
1862,2018-02-06,929846.95,24510
1863,2018-02-07,763471.39,23062
1864,2018-02-08,755762.95,20127
1865,2018-02-09,638023.14,18340
1866,2018-02-10,450284.49,16857
1867,2018-02-11,484678.87,14241
1868,2018-02-12,750732.53,16805
1869,2018-02-13,843489.81,20636
1870,2018-02-14,771440.45,17274
1871,2018-02-15,820311.66,17165
1872,2018-02-16,846968.47,25017
1873,2018-02-17,571859.42,21333
1874,2018-02-18,555294.77,17901
1875,2018-02-19,728649.18,18496
1876,2018-02-20,871319.68,22377
1877,2018-02-21,897962.2,20452
1878,2018-02-22,1068343.88,28097
1879,2018-02-23,979546.13,28247
1880,2018-02-24,709296.44,20128
1881,2018-02-25,613359.37,19352
1882,2018-02-26,1023608.4,20238
1883,2018-02-27,1412178.64,37712
1884,2018-02-28,2157564.35,61658
1885,2018-03-01,928063.6,19244
1886,2018-03-02,858055.38,17816
1887,2018-03-03,634418.41,17251
1888,2018-03-04,541524.52,18973
1889,2018-03-05,837050.04,22155
1890,2018-03-06,1102005.95,25005
1891,2018-03-07,1250809.54,28676
1892,2018-03-08,1091732.31,26184
1893,2018-03-09,980474.06,31286
1894,2018-03-10,731103.95,26065
1895,2018-03-11,750975.28,23545
1896,2018-03-12,1138277.88,32577
1897,2018-03-13,1085773.54,26454
1898,2018-03-14,1171280.93,27103
1899,2018-03-15,990982.18,24646
1900,2018-03-16,952687.71,19577
1901,2018-03-17,644781.96,17526
1902,2018-03-18,651790.85,13888
1903,2018-03-19,921187.5,14766
1904,2018-03-20,945194.66,16195
1905,2018-03-21,1055082.93,18210
1906,2018-03-22,1152385.3,21152
1907,2018-03-23,996734.37,17368
1908,2018-03-24,557254.48,13645
1909,2018-03-25,633536.67,12918
1910,2018-03-26,1449870.92,20269
1911,2018-03-27,1498230.79,22869
1912,2018-03-28,1868071.33,27387
1913,2018-03-29,2237433.13,32438
1914,2018-03-30,2864080.28,35760
1915,2018-03-31,4183708.24,60080
1916,2018-04-01,550871.56,13382
1917,2018-04-02,490881.73,10289
1918,2018-04-03,603302.74,13728
1919,2018-04-04,633332.69,19770
1920,2018-04-05,585614.3,18052
1921,2018-04-06,529175.2,16217
1922,2018-04-07,432797.93,16106
1923,2018-04-08,421187.6,14641
1924,2018-04-09,790568.07,26117
1925,2018-04-10,745729.63,20142
1926,2018-04-11,740647.95,21119
1927,2018-04-12,639620.7,16933
1928,2018-04-13,696466.5,17087
1929,2018-04-14,437735.06,15199
1930,2018-04-15,455389.4,14964
1931,2018-04-16,774526.27,21099
1932,2018-04-17,828496.07,23139
1933,2018-04-18,947489.49,27401
1934,2018-04-19,1076713.72,29797
1935,2018-04-20,919632.59,26513
1936,2018-04-21,597129.17,20933
1937,2018-04-22,649849.27,20028
1938,2018-04-23,904459.2,25157
1939,2018-04-24,805229.28,19181
1940,2018-04-25,699200.95,16159
1941,2018-04-26,766120.85,17135
1942,2018-04-27,780881.14,17248
1943,2018-04-28,651257.15,18440
1944,2018-04-29,685198.29,19720
1945,2018-04-30,1586990.16,40318
1946,2018-05-01,888478.3,18375
1947,2018-05-02,798569.62,15018
1948,2018-05-03,739238.19,14132
1949,2018-05-04,683719.19,18942
1950,2018-05-05,379610.03,13778
1951,2018-05-06,488234.83,12923
1952,2018-05-07,854951.42,14916
1953,2018-05-08,861528.81,14586
1954,2018-05-09,864464.61,15940
1955,2018-05-10,818010.53,17008
1956,2018-05-11,800533.75,22345
1957,2018-05-12,525486.87,18864
1958,2018-05-13,411828.8,12887
1959,2018-05-14,843496.24,17653
1960,2018-05-15,906451.66,19567
1961,2018-05-16,1037092.37,22283
1962,2018-05-17,816078.29,16878
1963,2018-05-18,665097.96,14717
1964,2018-05-19,597282.4,20370
1965,2018-05-20,559764.9,16042
1966,2018-05-21,967227.28,22983
1967,2018-05-22,893314.9,21772
1968,2018-05-23,911083.12,18277
1969,2018-05-24,1050542.65,17696
1970,2018-05-25,710106.73,18404
1971,2018-05-26,597960.29,16558
1972,2018-05-27,466998.9,15657
1973,2018-05-28,546361.45,14146
1974,2018-05-29,1112053.43,23035
1975,2018-05-30,1363942.43,29649
1976,2018-05-31,1669566.93,36483
1977,2018-06-01,855089.98,17161
1978,2018-06-02,518151.68,13269
1979,2018-06-03,517220.47,13448
1980,2018-06-04,918220.78,19082
1981,2018-06-05,899908.16,18471
1982,2018-06-06,1040780.31,21241
1983,2018-06-07,938142.24,17744
1984,2018-06-08,771465.39,16120
1985,2018-06-09,565683.92,14129
1986,2018-06-10,576288.31,14074
1987,2018-06-11,1004831.32,15785
1988,2018-06-12,989239.93,17539
1989,2018-06-13,986378.66,20899
1990,2018-06-14,990961.64,20562
1991,2018-06-15,1032228.13,21027
1992,2018-06-16,672422.42,16867
1993,2018-06-17,655609.46,16438
1994,2018-06-18,1196808.3,23897
1995,2018-06-19,1308999.67,27141
1996,2018-06-20,1381020.87,23154
1997,2018-06-21,1270618.8,21637
1998,2018-06-22,1254422.47,27589
1999,2018-06-23,1054733.55,24378
2000,2018-06-24,959932.69,22130
2001,2018-06-25,1695989.22,30943
2002,2018-06-26,1853928.92,38544
2003,2018-06-27,2760840.86,55639
2004,2018-06-28,3079889.27,58313
2005,2018-06-29,3216918.07,58094
2006,2018-06-30,4849530.71,87393
2007,2018-07-01,1007186.39,21647
2008,2018-07-02,757500.01,18324
2009,2018-07-03,640597.36,15887
2010,2018-07-04,550664.12,14928
2011,2018-07-05,647013.89,19481
2012,2018-07-06,993416.88,28066
2013,2018-07-07,696347.88,19185
2014,2018-07-08,639938.46,22703
2015,2018-07-09,974135.42,26946
2016,2018-07-10,1095596.8,29220
2017,2018-07-11,927868.01,23525
2018,2018-07-12,892790.73,23188
2019,2018-07-13,1031010.83,28231
2020,2018-07-14,749142.02,25437
2021,2018-07-15,816325.63,26176
2022,2018-07-16,1235088.17,30089
2023,2018-07-17,1493115.51,32577
2024,2018-07-18,1312659.03,30999
2025,2018-07-19,1240806.98,30163
2026,2018-07-20,1164255.08,25688
2027,2018-07-21,967740.28,24359
2028,2018-07-22,835685.37,24717
2029,2018-07-23,1469293.53,31033
2030,2018-07-24,1434601.01,33608
2031,2018-07-25,1545885.14,36162
2032,2018-07-26,1633887.69,36604
2033,2018-07-27,1527513.85,42559
2034,2018-07-28,1156253.35,35089
2035,2018-07-29,1366644.81,34420
2036,2018-07-30,2033080.08,50474
2037,2018-07-31,2527034.44,58119
2038,2018-08-01,1930989.6,46314
2039,2018-08-02,1676386.3,40128
2040,2018-08-03,1539999.57,41813
2041,2018-08-04,1465078.45,48763
2042,2018-08-05,1644961.25,51231
2043,2018-08-06,1777113.7,47213
2044,2018-08-07,1450087.0,33751
2045,2018-08-08,1781913.22,43947
2046,2018-08-09,1688891.84,40483
2047,2018-08-10,1516288.09,32614
2048,2018-08-11,1143426.92,27484
2049,2018-08-12,960169.71,23229
2050,2018-08-13,1736397.86,34721
2051,2018-08-14,1622991.95,33694
2052,2018-08-15,1876718.9,40431
2053,2018-08-16,1685927.27,42349
2054,2018-08-17,1457754.65,33768
2055,2018-08-18,1205156.51,29855
2056,2018-08-19,1288537.72,26612
2057,2018-08-20,1604217.77,27810
2058,2018-08-21,1939861.09,39400
2059,2018-08-22,2333372.39,50557
2060,2018-08-23,2509503.04,51394
2061,2018-08-24,2062278.08,37894
2062,2018-08-25,1455183.37,32876
2063,2018-08-26,1572165.62,38163
2064,2018-08-27,2115280.02,38532
2065,2018-08-28,2354827.14,43060
2066,2018-08-29,2838667.62,62046
2067,2018-08-30,2786261.0,58659
2068,2018-08-31,3650253.81,72260
2069,2018-09-01,1677626.78,32855
2070,2018-09-02,1368652.79,24328
2071,2018-09-03,1737471.54,28081
2072,2018-09-04,2388803.69,36747
2073,2018-09-05,2188401.29,38756
2074,2018-09-06,2537740.54,44688
2075,2018-09-07,2390974.8,45427
2076,2018-09-08,2199393.68,42935
2077,2018-09-09,2286716.53,40444
2078,2018-09-10,2747763.41,46083
2079,2018-09-11,2601245.68,34600
2080,2018-09-12,3167164.03,50923
2081,2018-09-13,2907229.19,55439
2082,2018-09-14,2734538.31,52061
2083,2018-09-15,2284402.73,50746
2084,2018-09-16,2372104.44,40827
2085,2018-09-17,2914433.27,43589
2086,2018-09-18,3017513.98,58924
2087,2018-09-19,3012319.04,64684
2088,2018-09-20,3075973.87,63956
2089,2018-09-21,3502897.11,74186
2090,2018-09-22,2816796.65,54309
2091,2018-09-23,2646411.06,43754
2092,2018-09-24,3876396.57,61124
2093,2018-09-25,4118562.88,58448
2094,2018-09-26,3827073.88,58498
2095,2018-09-27,3701844.73,66588
2096,2018-09-28,6076516.7,125794
2097,2018-09-29,5047416.55,106100
2098,2018-09-30,10147367.59,182628
2099,,,2
